15.5550000000000	14.5675000000000
15.5550000000000	14.9625000000000
15.7525000000000	15.1600000000000
15.9500000000000	15.3575000000000
15.9500000000000	15.7525000000000
15.5550000000000	16.5425000000000
15.5550000000000	16.5425000000000
15.3575000000000	16.7400000000000
14.5675000000000	17.1350000000000
14.1725000000000	17.1350000000000
13.3825000000000	16.7400000000000
13.1850000000000	16.5425000000000
12.7900000000000	15.7525000000000
12.7900000000000	15.3575000000000
12.9875000000000	15.1600000000000
13.1850000000000	14.9625000000000
13.1850000000000	14.5675000000000
12.9875000000000	14.3700000000000
12.7900000000000	14.1725000000000
12.7900000000000	13.7775000000000
13.1850000000000	12.9875000000000
13.3825000000000	12.7900000000000
14.1725000000000	12.3950000000000
14.5675000000000	12.3950000000000
15.3575000000000	12.7900000000000
15.5550000000000	12.9875000000000
15.9500000000000	13.7775000000000
15.9500000000000	14.1725000000000

